"","XenaHosts","XenaHostNames","XenaCohorts","XenaDatasets","SampleCount","DataSubtype","Label","Type","AnatomicalOrigin","SampleType","Tags","ProbeMap","LongTitle","Citation","Version","Unit","Platform"
"91","https://ucscpublic.xenahubs.net","publicHub","MAGIC","MAGIC/phenotype",1087,"phenotype","phenotype","clinicalMatrix","","","",NA,NA,"Nature. 2012 Aug 2;488(7409):49-56. doi: 10.1038/nature11327","2015-03-19",NA,NA
"92","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer (Vijver 2002)","vijver2002_public/vijver2002_genomicMatrix",295,"gene expression","gene expression","genomicMatrix","Breast","tumor","cancer","probeAgilentVV","Gene Expression (van de Vijver et al. NEJM 2002) ","N Engl J Med. 2002 Dec 19;347(25):1999-2009","2011-11-01",NA,NA
"93","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer (Vijver 2002)","vijver2002_public/vijver2002_public_clinicalMatrix",295,"phenotype","Phenotypes","clinicalMatrix","","","cancer,survival",NA,NA,NA,"2011-11-11",NA,NA
"94","https://ucscpublic.xenahubs.net","publicHub","Lung Adenocarcinoma (Ding 2008)","ding2008_public/ding2008_genomicMatrix",75,"gene expression","Ding Gene Exp","genomicMatrix","Lung","tumor","cancer","probeMap/affyU133_ucscGenomeBrowser_hg18.probeMap","Lung Gene Expression (Ding et al. 2008)","Nature. 2008 Oct 23;455(7216):1069-75","2011-11-01",NA,NA
"95","https://ucscpublic.xenahubs.net","publicHub","Lung Adenocarcinoma (Ding 2008)","ding2008_public/ding2008_public_clinicalMatrix",75,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2011-11-11",NA,NA
"96","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer Cell Lines (Heiser 2012)","grayBreastCellLines_public/grayBreastCellLineExon_genomicMatrix",54,"gene expression","Breast Cell Line Gene Expression","genomicMatrix","Breast","cell line","cell lines,cancer",NA,"Breast Cell Line Exon Expression (Gray Lab)","Proc Natl Acad Sci U S A. 2012 Feb 21;109(8):2724-9.","2012-06-16",NA,NA
"97","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer Cell Lines (Heiser 2012)","grayBreastCellLines_public/grayBreastCellLineSNPSeg_genomicSegment",46,"copy number","Breast Cell Line Copy Number","genomicSegment","","","cancer",NA,"Breast Cell Line Copy Number Segmented (Gray Lab)","Proc Natl Acad Sci U S A. 2012 Feb 21;109(8):2724-9.","2012-02-24",NA,NA
"98","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer Cell Lines (Heiser 2012)","grayBreastCellLines_public/grayBreastCellLineSNPSeg_hugo",46,"copy number","Breast Cell Line Copy Number (gene level)","genomicMatrix","Breast","cell line","cell lines,cancer",NA,"Breast Cell Line Copy Number (gene level, Gray Lab)","Proc Natl Acad Sci U S A. 2012 Feb 21;109(8):2724-9.","2012-02-24",NA,NA
"99","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer Cell Lines (Heiser 2012)","grayBreastCellLines_public/grayBreastCellLines_public_clinicalMatrix",54,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2012-02-24",NA,NA
"100","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer (Haverty 2008)","haverty2008_public/haverty2008_genomicMatrix",51,"copy number","Haverty CGH ","genomicMatrix","Breast","tumor","cancer","probeMap/probeAffy500K","CGH (Haverty et al. 2008)","Genes Chromosomes Cancer. 2008 Jun;47(6):530-42","2011-11-01",NA,NA
"101","https://ucscpublic.xenahubs.net","publicHub","Breast Cancer (Haverty 2008)","haverty2008_public/haverty2008_public_clinicalMatrix",51,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2011-11-11",NA,NA
"102","https://ucscpublic.xenahubs.net","publicHub","Pancreatic Cancer (Jones 2008)","jones2008cgh_public/jones2008cgh_genomicMatrix",24,"copy number","Jones CGH","genomicMatrix","Pancreas","tumor","cancer","probeMap/Illumina1M.hg18.probeMap","Pancreatic Cancer CGH (Jones et al. 2008)","Science. 2008 Sep 26;321(5897):1801-6. Epub 2008 Sep 4.Click here to read ","2011-11-01",NA,NA
"103","https://ucscpublic.xenahubs.net","publicHub","Pancreatic Cancer (Jones 2008)","jones2008cgh_public/jones2008cgh_public_clinicalMatrix",24,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2011-11-11",NA,NA
"104","https://ucscpublic.xenahubs.net","publicHub","Acute lymphoblastic leukemia (Mullighan 2008)","mullighan2008_public/mullighan2008_500K_genomicMatrix",30,"copy number","Mullighan CGH 500K","genomicMatrix","Blood","tumor","white blood cell,cancer","probeMap/probeAffy500K","Child T-ALL 500K CGH (Mullighan et al. 2008)","Science 2008 Nov 28;322(5906):1377-80","2011-11-01",NA,NA
"105","https://ucscpublic.xenahubs.net","publicHub","Acute lymphoblastic leukemia (Mullighan 2008)","mullighan2008_public/mullighan2008_public_clinicalMatrix",159,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2011-11-11",NA,NA
"106","https://ucscpublic.xenahubs.net","publicHub","Acute lymphoblastic leukemia (Mullighan 2008)","mullighan2008_public/mullighan2008_SNP6_genomicMatrix",129,"copy number","Mullighan CGH SNP6","genomicMatrix","Blood","tumor","white blood cell,cancer","probeMap/probesAffySNP6","Child T-ALL SNP6 CGH (Mullighan et al. 2008)","Science 2008 Nov 28;322(5906):1377-80","2011-11-01",NA,NA
"107","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/cnvGene",510,"copy number","Copy number (gene-level)","genomicMatrix","Adrenal gland","tumor","cancer,Childhood,pediatrics,sympathetic nervous system,neural crest,neuroendocrine","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TARGET high-risk neuroblastoma gene-level copy number profile",NA,"2014-04-15","log(tumor/normal)",NA
"108","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/cnv.matrix",510,"copy number","Copy number","genomicMatrix","Adrenal gland","tumor","cancer,Childhood,pediatrics,sympathetic nervous system,neural crest,neuroendocrine","TARGET_neuroblastoma/cnv.matrix.probeMap","TARGET high-risk neuroblastoma copy number profile",NA,"2014-04-15",NA,NA
"109","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/mutationGene",238,"somatic mutation","gene-level mutation","genomicMatrix","Adrenal gland","tumor","cancer,Childhood,pediatrics,sympathetic nervous system,neural crest,neuroendocrine","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TARGET high-risk neuroblastoma gene-level non-silent mutation and ATRX focal deletion (Pugh, Morozova 2012)","Nat Genet. 2013 Mar;45(3):279-84.","2014-05-20",NA,NA
"110","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/NBL_mutation",238,"somatic mutation","mutation","mutationVector","Adrenal gland","tumor","cancer,Childhood,pediatrics,sympathetic nervous system,neural crest,neuroendocrine",NA,"TARGET high-risk neuroblastoma mutation (Pugh, Morozova 2012)","Nat Genet. 2013 Mar;45(3):279-84.","05-14-2014",NA,NA
"111","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/rma.Target190.Probeset.Full",190,"gene expression array","Array gene expression","genomicMatrix","Adrenal gland","tumor","cancer,Childhood,pediatrics,sympathetic nervous system,neural crest,neuroendocrine","probeMap/AffymetrixHumanExon1ST_hg18","TARGET high-risk neuroblastoma gene expression by microarray",NA,"2014-04-15","rma",NA
"112","https://ucscpublic.xenahubs.net","publicHub","TARGET neuroblastoma","TARGET_neuroblastoma/TARGET_neuroblastoma_clinicalMatrix",238,"phenotype","Phenotypes","clinicalMatrix","","","",NA,NA,NA,"2014-05-06",NA,NA
"113","https://ucscpublic.xenahubs.net","publicHub","Pancreatic Cancer (Balagurunathan 2008)","balagurunathan2008_public/balagurunathan2008_genomicMatrix",107,"gene expression","gene expression","genomicMatrix","Pancreas","tumor","cancer","balagurunathan2008_public/Human1A_G4110AunionG4110BProbes","Pancreatic Cancer Gene Expression (Balagurunathan et al. 2008)","Mol Cancer Ther. 2008 Sep;7(9):3071-80. Epub 2008 Sep 2.","2011-11-01",NA,NA
"114","https://ucscpublic.xenahubs.net","publicHub","Pancreatic Cancer (Balagurunathan 2008)","balagurunathan2008_public/balagurunathan2008_public_clinicalMatrix",107,"phenotype","Phenotypes","clinicalMatrix","","","cancer",NA,NA,NA,"2011-11-11",NA,NA
"115","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HumanMethylation27",616,"DNA methylation","Methylation27k","genomicMatrix","Ovary","tumor","cancer","probeMap/illuminaMethyl27K_hg18_gpl8490_TCGAlegacy","TCGA ovarian serous cystadenocarcinoma (OV) DNA methylation (HumanMethylation27)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation27"
"116","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HumanMethylation450",10,"DNA methylation","Methylation450k","genomicMatrix","Ovary","tumor","cancer","probeMap/illuminaMethyl450_hg19_GPL16304_TCGAlegacy","TCGA ovarian serous cystadenocarcinoma (OV) DNA methylation (HumanMethylation450)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation450"
"117","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/Gistic2_CopyNumber_Gistic2_all_data_by_genes",579,"copy number (gene-level)","gistic2","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) copy number gistic2 estimate",NA,"2017-09-08","Gistic2 copy number",NA
"118","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/OV_clinicalMatrix",630,"phenotype","Phenotypes","clinicalMatrix","","","",NA,NA,NA,"2019-12-06",NA,NA
"119","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/RPPA_RBN",412,"protein expression RPPA","RPPA (replicate-base normalization)","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) phospho- or total protein expression by reverse phase protein array (replicate-base normalization)",NA,"2017-09-08","RBN normalized RPPA value",NA
"120","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HT_HG-U133A",593,"gene expression array","AffyU133a","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) gene expression (AffyU133a array)",NA,"2017-09-08","log2(affy RMA)","AffyU133a"
"121","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeqV2_percentile",308,"gene expression RNAseq","IlluminaHiSeq percentile UNC","genomicMatrix","Ovary","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA ovarian serous cystadenocarcinoma (OV) gene expression by RNAseq (polyA+ IlluminaHiSeq percentile UNC)",NA,"2017-10-13","percentile rank","IlluminaHiSeq_RNASeqV2"
"122","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeqV2_PANCAN",308,"gene expression RNAseq","IlluminaHiSeq pancan normalized","genomicMatrix","Ovary","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA ovarian serous cystadenocarcinoma (OV) gene expression by RNAseq (ployA+ IlluminaHiSeq), pancan normalized",NA,"2017-10-13","pan-cancer normalized log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"123","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeqV2",308,"gene expression RNAseq","IlluminaHiSeq UNC","genomicMatrix","Ovary","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA ovarian serous cystadenocarcinoma (OV) gene expression by RNAseq (polyA+ IlluminaHiSeq UNC)",NA,"2017-10-13","log2(norm_count+1)","IlluminaHiSeq_RNASeqV2"
"124","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeq",10,"gene expression RNAseq","IlluminaHiSeq BC","genomicMatrix","Ovary","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA ovarian serous cystadenocarcinoma (OV) gene expression by RNAseq (polyA+ IlluminaHiSeq BC)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeq"
"125","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/SNP6_nocnv_genomicSegment",606,"copy number segments","After remove germline cnv","genomicSegment","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) segmented copy number (delete germline cnv)",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"126","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/miRNA_HiSeq_gene",485,"miRNA mature strand expression RNAseq","IlluminaHiseq","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) miRNA mature strand expression by RNAseq (IlluminaHiseq)",NA,"2017-09-08","log2(RPM+1)","IlluminaHiSeq_miRNASeq"
"127","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/AgilentG4502A_07_2",37,"gene expression array","AgilentG4502A_07_2","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) gene expression (AgilentG4502A_07_2 array)",NA,"2017-09-08","normalized Agilent array expression","AgilentG4502A_07_2"
"128","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/Gistic2_CopyNumber_Gistic2_all_thresholded.by_genes",579,"copy number (gene-level)","gistic2 thresholded","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) copy number gistic2 thresholded estimate",NA,"2017-09-08","-2,-1,0,1,2: 2 copy del, 1 copy del, no change, amplification, high-amplification",NA
"129","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeq_exon",10,"exon expression RNAseq","IlluminaHiSeq BC","genomicMatrix","Ovary","tumor","cancer","probeMap/unc_exon_hg19_probe","TCGA ovarian serous cystadenocarcinoma (OV) exon expression by RNAseq (polyA+ IlluminaHiSeq BC)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeq"
"130","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/RPPA",NA,"protein expression RPPA","RPPA","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) reverse phase protein array",NA,"2017-09-08","normalized RPPA value","M.D. Anderson Reverse Phase Protein Array Core platform"
"131","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/SNP6_genomicSegment",606,"copy number segments","Before remove germline cnv","genomicSegment","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) segmented copy number",NA,"2017-09-08","log2(tumor/normal)","SNP6"
"132","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/TCGA_OV_gene_expression_subtype",308,"phenotype","gene expression subtype","clinicalMatrix","","","",NA,NA,NA,"2016-05-27",NA,NA
"133","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/HiSeqV2_exon",308,"exon expression RNAseq","IlluminaHiSeq UNC","genomicMatrix","Ovary","tumor","cancer","unc_v2_exon_hg19_probe_TCGA","TCGA ovarian serous cystadenocarcinoma (OV) exon expression by RNAseq (polyA+ IlluminaHiSeq UNC)",NA,"2017-10-13","log2(RPKM+1)","IlluminaHiSeq_RNASeqV2"
"134","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","TCGA.OV.sampleMap/AgilentG4502A_07_3",564,"gene expression array","AgilentG4502A_07_3","genomicMatrix","Ovary","tumor","cancer",NA,"TCGA ovarian serous cystadenocarcinoma (OV) gene expression (AgilentG4502A_07_3 array)",NA,"2017-09-08","normalized Agilent array expression","AgilentG4502A_07_3"
"135","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","RABIT/separate_processed/RABIT_OV.Agilent",590,"pathway activity","RABIT transcription factor regulatory impact, Agilent","clinicalMatrix","","","",NA,NA,"Proc Natl Acad Sci U S A. 2015",NA,"RABIT score",NA
"136","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","RABIT/separate_processed/RABIT_OV.U133A",584,"pathway activity","RABIT transcription factor regulatory impact, U133A","clinicalMatrix","","","",NA,NA,"Proc Natl Acad Sci U S A. 2015",NA,"RABIT score",NA
"137","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","merge_merged_reals/OV_merge_merged_reals.txt",252,"pathway activity","Paradigm IPLs","genomicMatrix","","","",NA,NA,NA,"2019-11-01","Paradigm IPL score",NA
"138","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","mc3/OV_mc3.txt",65,"somatic mutation (SNP and INDEL)","MC3 public version","mutationVector","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29",NA,NA
"139","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","mc3_gene_level/OV_mc3_gene_level.txt",65,"somatic mutation (SNP and INDEL)","MC3 gene-level non-silent mutation","genomicMatrix","","","",NA,NA,"Cell Systems. Volume 6 Issue 3: p271-281.e7, 28 March 2018 10.1016/j.cels.2018.03.002","2016-12-29","binary non-silent mutation call",NA
"140","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z/OV_PanCan33_ssGSEA_1387GeneSets_NonZero_sample_level_Z.txt",252,"pathway activity","z score of 1387 constituent PARADIGM pathways","genomicMatrix","","","",NA,NA,NA,"2019-10-31","z score",NA
"141","https://tcga.xenahubs.net","tcgaHub","TCGA Ovarian Cancer (OV)","survival/OV_survival.txt",604,"phenotype","Curated survival data","clinicalMatrix","","","",NA,NA,NA,"2018-09-13",NA,NA
"142","https://tcga.xenahubs.net","tcgaHub","TCGA Kidney Clear Cell Carcinoma (KIRC)","TCGA.KIRC.sampleMap/HumanMethylation27",418,"DNA methylation","Methylation27k","genomicMatrix","Kidney","tumor","cancer","probeMap/illuminaMethyl27K_hg18_gpl8490_TCGAlegacy","TCGA kidney renal clear cell carcinoma (KIRC) DNA methylation (HumanMethylation27)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation27"
"143","https://tcga.xenahubs.net","tcgaHub","TCGA Kidney Clear Cell Carcinoma (KIRC)","TCGA.KIRC.sampleMap/HumanMethylation450",480,"DNA methylation","Methylation450k","genomicMatrix","Kidney","tumor","cancer","probeMap/illuminaMethyl450_hg19_GPL16304_TCGAlegacy","TCGA kidney renal clear cell carcinoma (KIRC) DNA methylation (HumanMethylation450)",NA,"2017-09-08","beta value","Illumina Infinium HumanMethylation450"
"144","https://tcga.xenahubs.net","tcgaHub","TCGA Kidney Clear Cell Carcinoma (KIRC)","TCGA.KIRC.sampleMap/Gistic2_CopyNumber_Gistic2_all_data_by_genes",528,"copy number (gene-level)","gistic2","genomicMatrix","Kidney","tumor","cancer",NA,"TCGA kidney renal clear cell carcinoma (KIRC) copy number gistic2 estimate",NA,"2017-09-08","Gistic2 copy number",NA
"145","https://tcga.xenahubs.net","tcgaHub","TCGA Kidney Clear Cell Carcinoma (KIRC)","TCGA.KIRC.sampleMap/RPPA_RBN",454,"protein expression RPPA","RPPA (replicate-base normalization)","genomicMatrix","Kidney","tumor","cancer",NA,"TCGA kidney renal clear cell carcinoma (KIRC) phospho- or total protein expression by reverse phase protein array (replicate-base normalization)",NA,"2017-09-08","RBN normalized RPPA value",NA
"146","https://tcga.xenahubs.net","tcgaHub","TCGA Kidney Clear Cell Carcinoma (KIRC)","TCGA.KIRC.sampleMap/HiSeqV2_percentile",606,"gene expression RNAseq","IlluminaHiSeq percentile","genomicMatrix","Kidney","tumor","cancer","probeMap/hugo_gencode_good_hg19_V24lift37_probemap","TCGA kidney renal clear cell carcinoma (KIRC) gene expression by RNAseq (polyA+ IlluminaHiSeq percentile)",NA,"2017-10-13","percentile rank","IlluminaHiSeq_RNASeqV2"
